E
627.02223
529.00313
503.57297
577.77224
575.35016
539.35666
509.0718
584.43385
583.08947
562.95597
595.96263
578.12862
601.03779
587.68089
562.74703
1180.77823
1188.48691
1183.5348
1021.49738
1068.4114
1092.93597
