E
2653.90802
2594.80346
2638.02248
2651.37807
2678.14809
2615.941
2510.23793
2711.00046
2400.9599
2565.836
2663.44462
2381.70202
2772.75257
2558.36842
2583.15399
2669.28035
2369.74278
2386.06448
2647.12324
2707.24355
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
