E
2238.42102
1749.03043
1620.27
2506.22206
2250.67443
3119.96653
2863.00874
2144.54815
1702.80226
2379.06729
2409.72915
2049.08836
2216.57708
2224.12034
1920.50036
2833.90455
2481.86637
2462.61803
2682.10264
2762.14515
2781.38124
1826.62825
2409.06233
1712.53047
2508.28755
2604.33506
3297.98247
2840.07133
2514.52809
2507.99675
2449.74973
2376.95951
2105.48006
2662.94872
1620.60145
2683.26162
2225.42464
2196.70428
2305.36231
2791.30838
2576.0781
1865.88139
2235.03506
2676.55204
1966.30307
2191.76988
2338.11604
1840.12653
1781.30563
2884.05838
2326.32673
1528.39092
2618.18899
2781.95079
3031.43448
2367.84712
2152.33124
3028.04127
2589.82742
2031.43022
2441.35802
2668.71677
3321.9848
2620.15617
1474.06773
2429.65524
2960.12389
2404.39428
2446.49181
2251.15886
2780.70291
1929.34166
1437.59992
1978.20624
2085.88254
2034.26403
2156.13127
2047.46671
1968.37343
1536.38734
2263.76883
1764.35069
2318.71075
1190.18225
2127.36508
1982.34815
2883.5007
2101.3116
2398.02619
2122.6908
2044.23723
2294.04755
2396.18245
2008.78106
2573.17355
2307.17604
2170.39097
2512.36368
2707.9897
2401.39988
1598.43772
2716.78533
3163.99264
1850.48706
2447.78783
2240.01067
1957.35942
2652.38476
2056.41912
3073.82895
1531.57633
3019.35985
1592.28719
2297.95334
1960.12118
2205.7509
2706.22501
2659.73595
2170.23419
2337.42375
2825.3292
2227.66073
2483.89987
1868.37993
2742.41504
1837.30784
2042.82701
2201.05643
1907.90871
2731.57727
1758.11099
2545.55729
2581.96839
2065.46665
1730.34036
3035.32554
2426.23749
2603.38856
1640.83544
2413.63273
2806.56086
2340.33816
2143.3745
2525.78726
2624.58724
2477.31482
2521.0905
2305.4754
2345.16922
1886.79578
2364.78676
2238.80043
2487.7795
2069.82307
2101.38148
2158.59123
2609.57588
2134.54427
2293.57452
2174.19178
2131.22461
1915.27937
2114.12848
2328.92281
2809.87119
2280.63097
2206.32955
2538.49659
1673.89762
2070.80298
1818.81509
2033.85878
2534.88267
2120.53049
2619.36623
2073.64386
2069.9083
1964.44978
2061.57767
2385.87033
2374.72769
2698.24883
2036.89273
2613.71177
2246.83292
2569.75249
2164.67063
2594.09568
2422.75411
1856.98352
2503.96906
2525.65792
2117.27449
1681.49971
2027.32326
2520.31917
2008.20396
1868.77212
2123.51512
2420.34736
2579.53432
1876.66355
2719.87819
2673.56889
2865.77912
2238.94756
2577.14585
1877.27064
2149.95492
2456.46687
2376.2496
2219.20895
2106.78573
2653.97715
2220.95138
2418.82314
2560.76951
2394.07915
3339.52648
1785.0783
1747.56089
1886.09748
1687.52198
1956.17635
2402.99603
2305.44706
2936.91276
1708.03784
2315.57776
2452.34075
2314.37847
2617.79128
1727.88849
2697.74527
2461.56679
1905.92193
2801.04663
1655.8557
1781.51548
2301.31875
2874.14668
2068.41473
2064.68475
2172.84807
2203.62281
1605.46367
2167.59206
2711.36401
2003.03001
1958.02941
2151.78994
2129.44357
2703.24539
2042.29997
2510.19164
3225.57465
2764.45869
2518.32215
2404.24531
3170.87089
2226.24017
2802.37745
2360.10165
2958.48912
2188.25628
2709.82829
1613.73091
2307.46069
1952.81244
2537.8631
2664.36287
1972.4143
1545.7226
2047.20176
2519.11464
2293.47174
2305.51129
2832.85216
2560.86654
2476.28252
2464.57303
2802.56604
2152.81401
2160.61055
2950.69507
3174.95275
2164.29087
1689.45636
2068.61942
2657.18629
1551.92207
1996.9861
1724.66776
2541.80595
2247.16757
1860.73206
2420.89486
2118.53334
2667.63006
2097.56464
1979.96174
2257.92299
2124.05072
1815.57741
1996.86028
1780.19682
2186.7137
2120.93345
2725.81927
1855.49604
1612.81297
2157.1735
2358.91809
2257.30373
1457.08446
2053.91694
2560.92467
2327.78142
2486.51855
2648.19744
2101.71911
2258.98197
2617.50058
2437.97307
2158.12188
1913.58379
2340.70013
2591.87992
2509.6355
2087.1506
1853.50067
2338.85193
2385.58465
1846.1961
2430.5094
2326.11605
1874.70373
2329.68661
2685.88783
2435.80868
1785.97978
2374.29277
2548.37942
2014.89726
2212.46275
1723.06063
1797.68061
2095.79554
2324.99456
2348.64074
2730.40917
2933.11718
1981.11089
2278.65813
2481.74275
2428.84592
2369.71874
1931.62535
2233.34058
1941.8428
2099.51433
2309.46119
2899.37462
1741.27407
1980.58022
2414.85612
2193.91554
2287.63877
2680.44536
1960.5869
2184.8641
2357.62713
3063.1097
2169.55413
2920.57391
1872.33551
1757.52916
2019.21805
2349.53705
2538.50791
2084.37676
1770.77931
2604.17801
2366.53845
2169.51917
2122.89422
2509.41829
1703.22978
2449.55349
2764.89624
1804.64616
2625.82501
2029.95274
2137.08101
2111.58942
2707.3773
2750.70983
2652.38507
1562.32239
2442.15268
2026.46984
2493.06631
1468.61023
1968.93891
2356.17618
2401.26924
1423.07655
2504.68104
1829.05677
2018.35478
2437.84274
2560.74804
1569.92606
1859.17094
2230.20177
2180.28282
2698.2319
1714.97609
1999.81769
2151.84642
989.07024
2733.37825
2637.07859
2474.15456
2209.24297
4083.65385
1086.67782
3655.55268
2247.93273
1549.97923
1807.93871
1401.74073
1939.97787
1275.92922
3995.66146
1582.65583
2528.2507
2320.91275
1154.85614
1210.13947
748.02631
3833.86846
677.0229
991.84023
2468.93183
2485.8772
2910.16703
1563.65438
1501.15933
2962.76358
2951.28441
1906.17432
3735.88259
897.82781
2709.91645
4278.1534
2451.27584
4515.27319
3147.84756
765.59135
1542.8065
1576.6766
1791.51477
2900.72052
2439.42279
2722.20952
3593.1071
2378.66508
3360.72274
3228.21464
1486.38564
1525.85577
3760.05995
3842.29522
1921.68421
3795.3329
2706.33885
3173.39657
3243.4756
5211.23587
3704.03356
4429.91321
1770.34284
2040.23518
3336.09649
3287.84102
3876.89724
4858.87906
2592.79504
1699.93388
4070.04556
3244.71418
2869.83279
3138.7149
2678.21214
1595.72814
2350.23084
2536.43976
2395.81291
2382.25672
2820.81407
2479.6487
2310.8715
2358.78451
2287.85081
1964.95111
2206.89795
2377.62565
2127.38998
2700.28322
2248.24604
2466.58125
2113.28257
1880.64887
1464.51925
2291.4016
2299.26778
2945.82832
1981.4715
2071.56911
1769.57361
1591.59959
2632.17431
2291.85222
1625.50677
2229.04924
2463.81759
2122.75933
2105.28366
2646.21476
1925.65633
1824.47475
2690.60676
2334.59931
1604.3135
1804.30213
2364.57961
1731.45836
1743.06061
2750.28644
2539.78888
2148.95796
1940.00298
1823.61507
2668.66779
1989.66291
1998.66199
1617.10575
2109.98791
2609.20702
2294.91923
1913.07836
1916.15493
1576.35517
2354.06583
2092.95002
1680.44359
2156.21822
2249.52868
2067.038
2180.77846
1877.87648
2425.23519
2500.43739
2051.00128
1907.6824
2998.53052
2435.69908
1595.33572
2541.42359
2981.76964
2739.4011
2354.07226
2548.81924
2133.95411
2386.07829
2167.05423
2207.10365
1658.70964
2827.74279
1875.39226
2842.29858
2272.06744
2298.35149
1389.66908
2178.72608
2835.07685
1975.15798
1769.04181
2149.55184
2076.08273
2138.07141
1963.64544
2578.08601
1937.37957
2448.41541
2394.09493
2617.05849
3063.383
2035.68785
4068.44175
1739.12123
2878.82363
1490.44492
2618.78716
2345.28857
2823.96839
3760.62432
2364.14151
2546.38643
1346.52788
2068.79432
2658.78207
2786.3821
4109.63037
1707.03299
3179.64209
3073.55651
3671.61595
1487.15799
