E
2761.20475
2394.83409
2472.5527
2718.9618
2855.20066
2726.99227
2385.65089
2345.73293
2423.36067
2608.99102
2588.19108
2643.53764
2497.98436
2688.83505
2692.32897
2833.24574
2855.85034
2831.25309
2716.59329
2822.99796
