E
2503.70794
2710.65565
2514.48369
2634.26251
2710.65565
2693.16739
2684.14388
2639.31669
2657.26384
2644.25577
2486.91393
2388.1814
2537.20082
2487.03539
2684.07004
2604.52812
2566.46931
2563.85039
2505.62404
2667.95186
