yield
60.80805
59.63504
57.99942
58.84105
59.63504
59.35151
59.72548
58.28023
58.67424
60.52906
59.82998
60.47283
59.42232
59.31578
59.63477
62.76923
60.11223
56.16597
59.50984
57.61462
