E
2818.84771
2547.64467
2587.33673
2466.92263
2475.29092
2397.33042
2565.29265
2733.59647
2311.21635
2563.50935
2441.77583
2516.74007
2361.59595
2500.21559
2502.40654
2441.04939
2513.23159
2574.73291
2542.04001
2439.67808
