yield
62.83191
59.23969
60.62292
62.6858
63.49467
59.05501
60.68801
64.88262
58.26876
60.49209
62.18541
62.08069
58.81241
62.41472
61.20343
62.18921
60.50433
61.24381
60.4694
59.12873
