E
2594.19502
2710.67451
2635.8976
2630.16745
2761.24351
2489.8525
2460.44371
2623.32024
2656.45366
2633.21492
2588.04574
2577.00615
2825.78798
2684.9206
2510.12538
2890.79544
2834.91634
2779.46488
2589.61945
2652.57636
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
