yield
62.85839
67.22836
62.84669
60.04038
66.43271
60.11125
58.67782
63.11722
59.98707
62.38657
56.8886
58.62112
68.05022
65.59859
57.55668
69.42865
65.80862
66.91017
62.59454
64.91324
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
