yield
65.74104
62.45036
62.39571
62.2838
59.51704
62.6193
64.30999
60.22613
63.05473
60.02462
60.73819
62.53322
65.47805
62.66501
65.89669
66.79313
62.5264
59.86213
61.65908
64.06672
