E
2773.10132
2606.54764
2688.3543
2442.73279
2448.31727
2605.80673
2555.85492
2499.12755
2676.49023
2451.12218
2405.89413
2400.30246
2596.35073
2751.35767
2621.32536
2650.84746
2556.88947
2467.5071
2495.36395
2721.31962
