yield
14.04021
11.77558
12.48843
13.36992
11.80771
12.9937
13.5009
12.89162
12.54615
13.7719
26.77533
26.90074
26.17413
25.51991
26.50661
25.90749
26.27364
26.82205
26.51392
24.69571
