E
2544.27521
2898.43577
2552.69814
2601.82323
2525.44607
2642.64563
2592.50456
2433.6125
2459.22942
2486.44227
2786.85855
2356.66707
2588.44643
2654.9293
2591.17939
2672.52932
2416.29672
2672.46484
2494.67412
