yield
62.9609
67.46036
62.366
61.99058
61.72763
65.10018
61.33647
62.73248
66.79191
66.83884
64.36614
66.1083
63.40676
64.60961
63.30032
59.7326
70.11417
63.17242
64.34221
62.10752
