E
2548.75843
2904.05005
2600.9226
2772.89163
2554.94606
2637.6531
2405.99398
2573.02204
2795.00832
2807.28873
2654.01705
2664.32925
2531.51028
2842.35033
2639.25712
2481.188
2997.99071
2465.0116
2542.8852
2455.02022
