E
515.10732
517.50018
503.99813
510.09965
534.59736
508.87383
520.97796
539.19233
529.3356
487.67726
479.07437
512.23144
514.26492
523.85235
517.52607
523.6535
493.07573
541.1875
520.7984
952.30313
969.77182
960.76558
949.74591
994.06836
