E
2599.72185
2605.65162
2583.20152
2460.06519
2537.57741
2472.59518
2558.26186
2704.81402
2354.43795
2806.95595
2610.97101
2587.48331
2365.77925
2527.88696
2792.53267
2507.59979
2417.62879
2608.57422
2649.5013
2557.95694
