yield
64.13365
63.71396
66.09795
58.91463
62.04095
61.34978
64.71755
70.58702
58.60865
64.9482
63.42977
61.69119
63.32699
68.01985
65.8164
67.73734
58.40082
61.91955
62.79447
65.79625
