yield
58.97459
58.73239
57.04645
60.3376
56.78307
54.18111
63.28888
55.83052
59.09588
57.77477
59.10637
65.62113
65.89831
60.14945
59.69683
59.24833
59.46036
59.85114
61.47565
57.34119
