E
2548.6657
2591.37856
2430.01131
2727.68013
2432.60901
2391.71802
2724.89773
2488.51062
2502.77011
2439.93068
2626.96789
2777.34546
2609.87731
2531.41005
2457.34368
2499.27451
2548.36726
2536.16885
2555.78828
2475.24883
