E
2624.51332
2387.08118
2375.73083
2463.28473
2403.1373
2473.29827
2434.84564
2460.86596
2663.34211
2532.88714
2337.18894
2364.86103
2684.08881
2521.21645
2595.62
2593.83224
2569.63612
2644.54505
2453.70501
