yield
64.18748
61.81179
64.96128
70.02813
65.09275
63.88461
62.10693
62.30092
61.88699
63.8611
63.05899
70.45932
63.01316
63.31495
71.4673
68.23252
69.56409
67.4325
73.54533
65.23987
