E
2614.71081
2601.11947
2685.08347
2937.94053
2790.97009
2793.60324
2514.71861
2506.04731
2548.61507
2540.19279
2758.64013
2902.38367
2630.8517
2716.80646
2751.29964
2798.49691
2850.24749
2983.60481
2831.2122
2883.69408
