yield
62.39025
65.96374
61.57937
65.72066
59.23541
68.23323
57.85797
64.92549
55.72201
59.47021
66.93936
66.39067
59.20876
66.59744
62.71072
69.80295
63.49993
61.01042
62.52833
60.98241
