E
2619.94182
2799.29633
2729.08776
2751.45236
2577.51141
2880.45675
2427.89527
2497.23917
2312.83345
2597.68809
2771.83594
2921.51847
2375.92146
2606.16791
2687.46359
2781.77522
2609.33239
2607.50514
2501.5807
2441.84183
