E
989.07024
2733.37825
2637.07859
2474.15456
2209.24297
4083.65385
1086.67782
3655.55268
2247.93273
1549.97923
1807.93871
1401.74073
1939.97787
1275.92922
3995.66146
1582.65583
2528.2507
2320.91275
1154.85614
1210.13947
748.02631
3833.86846
677.0229
991.84023
2468.93183
2485.8772
2910.16703
1563.65438
1501.15933
2962.76358
2951.28441
1906.17432
3735.88259
897.82781
2709.91645
4278.1534
2451.27584
4515.27319
3147.84756
765.59135
1542.8065
1576.6766
1791.51477
2900.72052
2439.42279
2722.20952
3593.1071
2378.66508
3360.72274
3228.21464
1486.38564
1525.85577
3760.05995
3842.29522
1921.68421
3795.3329
2706.33885
3173.39657
3243.4756
5211.23587
3704.03356
4429.91321
1770.34284
2040.23518
3336.09649
3287.84102
3876.89724
4858.87906
2592.79504
1699.93388
4070.04556
3244.71418
2869.83279
3138.7149
2678.21214
4068.44175
1739.12123
2878.82363
1490.44492
2618.78716
2345.28857
2823.96839
3760.62432
2364.14151
2546.38643
1346.52788
2068.79432
2658.78207
2786.3821
4109.63037
1707.03299
3179.64209
3073.55651
3671.61595
1487.15799
2124.05072
2981.76964
2305.4754
2404.24531
2429.65524
2251.15886
2514.52809
2250.67443
2507.99675
1714.97609
1975.15798
2293.47174
2354.07226
2402.99603
1536.38734
2350.23084
1655.8557
2364.78676
2731.57727
2703.24539
2047.46671
2148.95796
2034.26403
2118.53334
2149.95492
2697.74527
2367.84712
2374.72769
2464.57303
2071.56911
1960.5869
2426.23749
2394.07915
2160.61055
1741.27407
2097.56464
2534.88267
1576.35517
2229.04924
2329.68661
2437.97307
2781.38124
3174.95275
2716.78533
2441.35802
2357.62713
2462.61803
1528.39092
3297.98247
2369.71874
2152.81401
1966.30307
2840.07133
2120.53049
1724.66776
1531.57633
2127.36508
2578.08601
2340.33816
1877.27064
2156.13127
2258.98197
2180.28282
1925.65633
1829.05677
2385.87033
2668.71677
2377.62565
2207.10365
2958.48912
2425.23519
1747.56089
1545.7226
2398.02619
2730.40917
2617.79128
2374.29277
1640.83544
2560.86654
2437.84274
2033.85878
2337.42375
2133.95411
2348.64074
1907.90871
1868.37993
2560.92467
2486.51855
1907.6824
2409.06233
2477.31482
2287.85081
2138.07141
2520.31917
1980.58022
1875.39226
1826.62825
2874.14668
2461.56679
2653.97715
2294.91923
2067.038
2101.38148
2504.68104
2447.78783
1727.88849
1963.64544
2278.65813
2101.3116
2014.89726
2085.88254
1551.92207
2235.03506
2226.24017
2541.42359
2509.41829
2920.57391
2106.78573
1860.73206
2326.11605
2827.74279
2070.80298
1989.66291
1437.59992
1915.27937
2700.28322
1681.49971
2064.68475
2624.58724
2780.70291
2466.58125
2338.85193
2750.28644
2581.96839
2238.80043
2111.58942
1853.50067
1905.92193
1730.34036
1770.77931
2801.04663
2225.42464
2762.14515
2167.05423
2503.96906
1865.88139
2065.46665
2863.00874
2573.17355
2314.37847
2326.32673
2084.37676
2652.38476
1823.61507
2220.95138
2603.38856
2134.54427
2101.71911
2263.76883
1464.51925
1620.60145
2238.42102
2018.35478
2842.29858
2609.57588
2652.38507
2257.30373
1749.03043
1846.1961
2076.08273
2664.36287
2019.21805
2188.25628
1703.22978
2297.95334
2420.89486
3031.43448
1876.66355
2249.52868
1850.48706
2151.84642
2802.56604
2618.18899
2404.39428
2031.43022
2591.87992
1595.72814
2164.29087
2508.28755
2191.76988
2027.32326
2576.0781
2719.87819
2420.34736
2456.46687
2164.67063
2170.23419
1886.79578
1996.9861
2219.20895
1998.66199
2764.45869
2087.1506
2452.34075
2536.43976
2105.48006
1978.20624
1673.89762
2620.15617
2238.94756
2127.38998
2668.66779
2172.84807
2781.95079
2690.60676
2835.07685
2487.7795
1474.06773
2401.26924
2604.17801
1916.15493
2463.81759
2152.33124
1958.02941
1731.45836
2224.12034
2315.57776
1880.64887
2180.77846
2328.92281
2538.49659
2053.91694
1941.8428
2519.11464
2577.14585
2203.62281
2206.89795
2685.88783
2205.7509
2435.69908
2449.55349
2476.28252
1981.11089
1968.37343
3225.57465
2950.69507
3063.383
2248.24604
2287.63877
3339.52648
2307.46069
2334.59931
2698.2319
1929.34166
2509.6355
2802.37745
2109.98791
2604.33506
2092.95002
2659.73595
2707.3773
2360.10165
1872.33551
2428.84592
2358.91809
2379.06729
1952.81244
1964.95111
2510.19164
2833.90455
2395.81291
1190.18225
2376.2496
1591.59959
1764.35069
2201.05643
2157.1735
2617.50058
2131.22461
2047.20176
2156.21822
1769.57361
3028.04127
1964.44978
2698.24883
2240.01067
1569.92606
1981.4715
2589.82742
2167.59206
1856.98352
2386.07829
2676.55204
2233.34058
1877.87648
2711.36401
2435.80868
2449.74973
2936.91276
1956.17635
2042.29997
2044.23723
2069.82307
2301.31875
2196.70428
2051.00128
2385.58465
1968.93891
2042.82701
2143.3745
2026.46984
1625.50677
2227.66073
2158.12188
3073.82895
1687.52198
1617.10575
3119.96653
2960.12389
1824.47475
1612.81297
2739.4011
2174.19178
2500.43739
2376.95951
2791.30838
2401.39988
2430.5094
1604.3135
2481.74275
1999.81769
2305.51129
2105.28366
1957.35942
2448.41541
2525.65792
2409.72915
1940.00298
2186.7137
1457.08446
2349.53705
2246.83292
1702.80226
1913.58379
1592.28719
2117.27449
2099.51433
2247.16757
3019.35985
3170.87089
2008.20396
2113.28257
2123.51512
1815.57741
2324.99456
2206.32955
2617.05849
1855.49604
2414.85612
2184.8641
2632.17431
2293.57452
2068.61942
1689.45636
2662.94872
2512.36368
2003.03001
2299.26778
2354.06583
2548.81924
2899.37462
2291.4016
2742.41504
3035.32554
2345.16922
2521.0905
2493.06631
2764.89624
1840.12653
2382.25672
2945.82832
2413.63273
2657.18629
2806.56086
2418.82314
2272.06744
2538.50791
2673.56889
2216.57708
1680.44359
2305.36231
1423.07655
1868.77212
2298.35149
1769.04181
2120.93345
1960.12118
1785.0783
2646.21476
2230.20177
2707.9897
2683.26162
1605.46367
1723.06063
2280.63097
2537.8631
2169.55413
1804.30213
2706.22501
1982.34815
1979.96174
2750.70983
1595.33572
2539.78888
2396.18245
1613.73091
2307.17604
2569.75249
2820.81407
2212.46275
1562.32239
1781.30563
2525.78726
1620.27
2364.57961
2394.09493
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
--
