E
2575.64552
2715.27115
2718.71952
2377.96637
2513.37643
2285.69775
2762.92158
2912.82927
3106.81048
3023.3887
2575.79687
2489.44966
3061.42733
2871.91637
2789.86238
2469.32602
2953.5717
2848.24142
2462.30676
