yield
60.39783
59.73903
64.01207
64.27921
59.26096
66.4639
64.381
66.2497
62.10068
64.94513
59.6071
65.45141
62.74647
62.72946
65.83925
59.92628
68.07371
61.54503
67.8456
62.29364
