E
2357.72845
2517.07569
2657.08216
2653.70287
2534.33758
2818.84125
2780.37266
2552.22083
2723.18293
2682.99279
2548.04275
2802.97654
2422.89377
2631.54609
2758.42241
2324.70499
2746.1012
2641.05103
2783.62631
2584.33001
