E
2702.33344
2355.85898
2628.6924
2472.73082
2668.13948
2656.94058
2479.21144
2645.27384
2459.05931
2486.62084
2504.45937
2540.64486
2655.57239
2630.15629
2649.63537
2604.20462
2653.70683
2516.52169
2617.50832
2875.33969
