yield
62.61056
60.71267
60.25315
61.32166
65.42126
61.30845
62.84899
65.01529
60.12141
57.35449
60.67607
57.73809
68.86286
63.68938
61.03388
63.54131
59.68806
57.00346
61.12091
66.45126
