yield
13.80902
16.52878
15.34951
14.63167
14.16403
14.81173
15.06
16.04792
14.5369
15.30706
13.93909
14.57997
14.51529
15.01985
13.79483
14.87686
13.93297
15.03184
14.42646
15.75522
29.52207
29.73078
29.56905
29.07729
29.02004
