E
533.79739
651.57901
580.18598
547.46685
536.30712
530.19345
574.631
571.27431
545.07317
572.37259
532.17166
545.75246
526.85911
568.37833
527.78039
556.22996
534.47674
524.57924
546.73762
596.52309
1005.97357
1003.7037
1002.06699
1055.15008
1051.09858
