E
495.42195
483.28519
503.23098
494.46191
510.97192
509.4606
551.4549
498.24878
505.67531
522.9037
1272.07611
1276.54124
1294.36007
1320.99235
1380.61095
1188.3756
1408.59677
1372.1266
1156.01213
