E
2769.2376
2725.41295
2378.92224
2827.14611
2528.77506
2859.60334
2712.85953
2379.23047
2553.91727
2635.05053
2514.15729
2858.98091
2795.26678
2751.17179
2512.68755
2777.01132
2662.70062
2744.4493
2401.48703
