yield
58.87434
58.5983
59.3701
60.98817
62.17245
59.92346
61.24249
59.223
59.95551
62.39068
61.11828
60.5157
60.98665
61.46515
61.0451
59.60937
61.68538
59.98696
60.70715
60.47358
