E
2433.62877
2437.54326
2610.86405
2572.41552
2498.52409
2620.95634
2519.23965
2508.51443
2455.79985
2542.69283
2507.11867
2553.80866
2610.1463
2502.6185
2505.389
2468.06612
2546.30934
2550.59809
2481.33752
2430.11442
